sku_id,category,name,mrp,discount_percent,discounted_selling_price,weight_in_gms,available_quantity,out_of_stock
SKU01088,"Snacks & Munchies",Trail Mix - Dry Fruits,15780,16,13255,200,67,False
SKU02370,"Instant & Frozen Food",Frozen Peas - Safal,15412,13,13408,140,14,False
SKU01073,"Snacks & Munchies",Bisk Farm Cream Cracker,30114,30,21079,90,182,False
SKU00106,"Fruits & Vegetables","Ladies Finger (Bhindi)",18918,32,12864,2000,159,False
SKU02057,Personal Care,Dettol Soap - 125g,38392,60,15356,50,54,False
SKU01833,"Cleaning & Household",Steel Wool,65697,63,24307,750,0,True
SKU02271,"Instant & Frozen Food",Maggi 2-Minute Noodles,26891,21,21243,1000,0,True
SKU01168,"Snacks & Munchies",Mathri,12839,0,12839,200,86,False
SKU03032,Baby Care,Pampers Diapers - L,151498,0,151498,100,0,True
SKU02068,Personal Care,Dove Beauty Bar,10417,27,7604,150,37,False
SKU02706,"Bakery & Biscuits",Garlic Bread - Frozen,4862,61,1896,40,160,False
SKU03207,Baby Care,Baby Bib,170041,35,110526,100,88,False
SKU02157,Personal Care,Cotton Balls,37926,25,28444,250,93,False
SKU02009,Personal Care,Nivea Body Lotion,119819,5,113828,50,38,False
SKU01100,"Snacks & Munchies",Roasted Almonds - Salted,21386,20,17108,150,77,False
SKU00545,"Dairy & Bread","Curd - Plain (400g)",15998,15,13598,200,127,False
SKU00371,"Fruits & Vegetables",Watermelon,14068,2,13786,1000,138,False
SKU01775,"Cleaning & Household",Mop Refill,69382,5,65912,750,134,False
SKU00224,"Fruits & Vegetables",Tender Coconut,3791,21,2994,250,34,False
SKU03071,Baby Care,Baby Wipes - Johnson's,132326,16,111153,400,180,False
SKU01790,"Cleaning & Household",Dustpan,59336,16,49842,1000,0,True
SKU02378,"Instant & Frozen Food",Frozen Mixed Vegetables,17148,,11832,50,120,False
SKU00574,"Dairy & Bread",Amul Masti Buttermilk,24570,35,15970,500,142,False
SKU03054,Baby Care,MamyPoko Pants - M,106308,1,105244,500,131,False
SKU02089,Personal Care,Lifebuoy Handwash Refill,13350,22,10413,250,88,False
SKU03447,Pet Care,Pet Carrier - Small,31888,27,23278,400,76,False
SKU01032,"Snacks & Munchies",Nutri Choice Digestive,26067,18,21374,200,175,False
SKU00845,"Snacks & Munchies",Lay's Classic Salted,36781,21,29056,90,0,True
SKU00642,"Dairy & Bread",Amul Cream - Fresh,46772,25,35079,200,96,False
SKU01894,"Cleaning & Household",Glass Wiper,42314,2,41467,400,66,False
SKU00076,"Fruits & Vegetables",Apple - Shimla,9612,37,6055,1500,199,False
SKU01274,Beverages,Tropicana Orange 1L,4456,29,3163,1000,82,False
SKU03471,Pet Care,Tick Spray,8542,21,6748,1000,0,True
SKU00967,"Snacks & Munchies","Hide & Seek",26674,48,13870,150,125,False
SKU03386,Pet Care,Cat Toy - Mouse,42216,10,37994,1000,0,True
SKU03467,Pet Care,Tick Spray,52984,24,40267,100,138,False
SKU00415,"Fruits & Vegetables",Kiwi - Green,8756,,8055,500,66,False
SKU00026,"Fruits & Vegetables",Potato,24271,35,15776,500,0,True
SKU02833,"Bakery & Biscuits",Cake Rusk - Britannia,22489,50,11244,40,118,False
SKU01348,Beverages,Kinley Water 500ml,33864,6,31832,350,179,False
SKU00102,"Fruits & Vegetables","Ladies Finger (Bhindi)",19023,15,16169,1500,0,True
SKU01260,Beverages,Real Juice - Mixed Fruit,44871,5,42627,200,179,False
SKU00855,"Snacks & Munchies",Kurkure Masala Munch,24942,24,18955,200,112,False
SKU01513,Beverages,Glucon-D Orange,56287,10,50658,750,145,False
SKU00098,"Fruits & Vegetables",Capsicum - Green,16080,19,13024,1000,8,False
SKU00111,"Fruits & Vegetables",Cucumber,17804,11,15845,1000,92,False
SKU00393,"Fruits & Vegetables",Pineapple,12574,47,6664,2000,100,False
SKU01500,Beverages,Bournvita 500g,20254,2,19848,200,149,False
SKU03281,Pet Care,Whiskas Cat Food - Chicken,86090,51,42184,400,0,True
SKU01336,Beverages,Bisleri Water 1L,7281,17,6043,750,194,False
SKU00310,"Fruits & Vegetables",Ridge Gourd,18837,26,13939,250,134,False
SKU01443,Beverages,Lassi - Sweet,49644,0,49644,750,91,False
SKU02986,Baby Care,Lactogen 1,88294,49,45029,100,117,False
SKU03462,Pet Care,Flea Collar - Dog,15971,17,13255,3000,170,False
SKU01365,Beverages,Green Tea - Lipton,11864,7,11033,500,33,False
SKU00846,"Snacks & Munchies",Lay's Classic Salted,22883,29,16246,30,14,False
SKU03038,Baby Care,Huggies Diapers - S,147931,33,99113,400,98,False
SKU00576,"Dairy & Bread",Amul Masti Buttermilk,15848,,15848,,0,True
SKU00767,"Dairy & Bread",Condensed Milk - Milkmaid,19327,20,15461,200,180,False
SKU02354,"Instant & Frozen Food",McCain French Fries,12445,19,10080,400,90,False
SKU00093,"Fruits & Vegetables",Carrot - Ooty,16071,17,13338,1000,0,True
SKU03355,Pet Care,Dog Biscuit - Milk Bone,36469,26,26987,200,110,False
SKU00564,"Dairy & Bread",Paneer - Fresh,41002,3,39771,500,19,False
SKU00322,"Fruits & Vegetables",Drumstick,19451,3,18867,250,132,False
SKU00567,"Dairy & Bread",Paneer - Fresh,40331,54,18552,100,0,True
SKU00254,"Fruits & Vegetables",Mango - Alphonso,19283,57,8291,1000,132,False
SKU01254,Beverages,Real Juice - Mixed Fruit,32780,18,26879,350,111,False
SKU02066,Personal Care,Dove Beauty Bar,82573,12,72664,250,135,False
SKU02402,"Instant & Frozen Food",Frozen Fish Fingers,25774,13,22423,50,20,False
SKU00031,"Fruits & Vegetables",Potato,4542,2,4451,1500,0,True
SKU01668,"Cleaning & Household",Aluminium Foil - 9m,49623,5,47141,2000,51,False
SKU00745,"Dairy & Bread",Tofu - Firm,17540,5,16663,500,12,False
SKU01815,"Cleaning & Household",Bleach - Robin,76143,61,29695,1000,0,True
SKU00251,"Fruits & Vegetables",Mango - Alphonso,5039,10,4535,1500,25,False
SKU00408,"Fruits & Vegetables",Kiwi - Green,10226,26,7567,1500,162,False
SKU00615,"Dairy & Bread",Pav - Ladi,24805,9,22572,500,44,False
SKU00398,"Fruits & Vegetables",Pineapple,6191,17,5138,1500,138,False
SKU03444,Pet Care,Pet Carrier - Small,116980,4,112300,1000,126,False
SKU02386,"Instant & Frozen Food",Frozen Chicken Nuggets,7935,22,6189,1000,0,True
SKU01918,Personal Care,Sensodyne Rapid Relief,114277,23,87993,500,0,True
SKU02120,Personal Care,Deodorant - Fogg,100799,5,95759,50,0,True
SKU00307,"Fruits & Vegetables",Ridge Gourd,17954,9,16338,500,0,True
SKU03416,Pet Care,Bird Seed Mix,93175,16,78267,100,177,False
SKU02722,"Bakery & Biscuits",Bun - Sweet,15867,28,11424,200,21,False
SKU00820,"Dairy & Bread",Dahi - Set,8779,25,6584,200,1,False
SKU01750,"Cleaning & Household",Hand Wash - Dettol,54190,14,46603,500,0,True
SKU01207,Beverages,Thums Up 750ml,24490,30,17143,500,145,False
SKU02597,"Instant & Frozen Food",Instant Rice - Minute,36085,0,36085,500,4,False
SKU02592,"Instant & Frozen Food",Vermicelli - Bambino,8041,46,4342,70,181,False
SKU00807,"Dairy & Bread",Shrikhand - Kesar,22099,24,16795,400,0,True
SKU02156,Personal Care,Cotton Balls,68496,0,68496,50,30,False
SKU02153,Personal Care,Cotton Balls,46488,69,14411,500,191,False
SKU00733,"Dairy & Bread",Whipped Cream,38069,39,23222,400,144,False
SKU00997,"Snacks & Munchies",Bourbon Biscuit,27707,14,23828,,84,False
SKU02108,Personal Care,Gillette Shaving Foam,86642,68,27725,500,56,False
SKU02918,"Bakery & Biscuits",Focaccia Bread,8341,28,6005,40,138,False
SKU00209,"Fruits & Vegetables",Brinjal,4216,5,4005,1000,0,True
SKU00941,"Snacks & Munchies",Bikaji Bhujia Sev,3941,17,3271,50,0,True
SKU01147,"Snacks & Munchies",Peanut Butter Cups,30629,4,29403,200,41,False
SKU01884,"Cleaning & Household",Drain Cleaner,66032,10,59428,750,125,False
SKU01664,"Cleaning & Household",Garbage Bags - Large,64438,45,35440,500,20,False
SKU00222,"Fruits & Vegetables",Tender Coconut,19814,17,16445,500,0,True
SKU01425,Beverages,Coconut Water - Raw Pressery,56984,34,37609,,81,False
SKU02408,"Instant & Frozen Food",Frozen Fish Fingers,1978,5,1879,140,60,False
SKU03028,Baby Care,Pampers Diapers - L,56192,20,44953,100,0,True
SKU01319,Beverages,Sting Energy Drink,29321,3,28441,750,180,False
SKU02967,Baby Care,Cerelac - Wheat Apple,39163,8,36029,300,96,False
SKU03336,Pet Care,Dog Shampoo,22751,,18428,200,0,True
SKU01095,"Snacks & Munchies",Roasted Almonds - Salted,39680,56,17459,90,39,False
SKU00949,"Snacks & Munchies",Parle Rusk,13079,24,9940,90,171,False
SKU00590,"Dairy & Bread",Greek Yogurt - Plain,38913,22,30352,100,184,False
SKU02267,Personal Care,Nail Cutter,97554,30,68287,250,0,True
SKU02191,Personal Care,Wet Wipes - Himalaya,80985,,76935,75,120,False
SKU00141,"Fruits & Vegetables",Garlic,10620,0,10620,2000,189,False
SKU00759,"Dairy & Bread",Skimmed Milk Powder,8512,10,7660,400,32,False
SKU00755,"Dairy & Bread",Skimmed Milk Powder,33390,37,21035,100,116,False
SKU02285,"Instant & Frozen Food",Yippee Noodles - Classic,42487,43,24217,1000,194,False
SKU01915,Personal Care,Sensodyne Rapid Relief,90270,6,84853,250,0,True
SKU02929,"Bakery & Biscuits",Bagel - Plain,20978,56,9230,60,0,True
SKU00081,"Fruits & Vegetables",Apple - Shimla,4129,5,3922,500,0,True
SKU01024,"Snacks & Munchies",Jim Jam Biscuit,9315,23,7172,30,0,True
SKU02391,"Instant & Frozen Food",Frozen Chicken Nuggets,28302,21,22358,400,122,False
SKU01388,Beverages,Filter Coffee Decoction,51104,3,49570,1000,92,False
SKU03328,Pet Care,Cat Litter - Clumping,100569,-10,98557,200,145,False
SKU03276,Pet Care,Whiskas Cat Food - Chicken,129866,12,114282,500,197,False
SKU01337,Beverages,Bisleri Water 1L,48804,3,47339,350,41,False
SKU02388,"Instant & Frozen Food",Frozen Chicken Nuggets,26358,-4,22404,500,2,False
SKU01482,Beverages,Protein Shake - MuscleBlaze,8997,4,8637,1000,90,False
SKU02630,"Bakery & Biscuits",Britannia Cake - Chocolate,8198,32,5574,300,63,False
SKU02683,"Bakery & Biscuits",Brownie - Chocolate,14361,13,12494,,96,False
SKU02906,"Bakery & Biscuits",Sourdough Bread,17991,13,15652,200,148,False
SKU00842,"Snacks & Munchies",Lay's Classic Salted,26985,65,9444,30,0,True
SKU01203,Beverages,Sprite 750ml,10851,6,10199,250,91,False
SKU01746,"Cleaning & Household",Hand Wash - Dettol,73574,12,64745,400,113,False
SKU01691,"Cleaning & Household",Paper Towel Roll,20070,15,17059,,38,False
SKU02245,Personal Care,Talcum Powder - Ponds,54585,56,24017,75,0,True
SKU03371,Pet Care,Dog Leash,110553,7,102814,3000,77,False
SKU00350,"Fruits & Vegetables",Curry Leaves,15160,3,14705,500,179,False
SKU00647,"Dairy & Bread",Cheese Spread - Amul,32025,32,21776,1000,164,False
SKU03302,Pet Care,Royal Canin - Maxi Adult,26209,14,22539,3000,133,False
SKU00885,"Snacks & Munchies",Haldiram's Aloo Bhujia,19851,28,14292,,104,False
SKU00662,"Dairy & Bread",Hung Curd,2754,67,908,100,0,True
SKU02582,"Instant & Frozen Food",Pasta - Barilla Penne,15127,24,11496,140,48,False
SKU00469,"Fruits & Vegetables",Radish,17575,23,13532,2000,59,False
SKU02178,Personal Care,Ear Buds,77345,5,73477,75,200,False
SKU00867,"Snacks & Munchies",Bingo Mad Angles,39971,53,18786,400,76,False
SKU01396,Beverages,Filter Coffee Decoction,22747,39,13875,350,106,False
SKU02498,"Instant & Frozen Food",Dosa Batter - iD,27708,5,26322,140,59,False
SKU01109,"Snacks & Munchies",Cashew Nuts - W320,35687,30,24980,200,113,False
SKU03147,Baby Care,Diaper Rash Cream,47138,0,47138,100,183,False
SKU03298,Pet Care,Royal Canin - Maxi Adult,50481,5,47956,200,0,True
SKU02460,"Instant & Frozen Food",Muesli - Bagrry's,49932,4,47934,70,2,False
SKU01830,"Cleaning & Household",Steel Wool,45122,68,14439,500,179,False
SKU02146,Personal Care,Sanitary Pads - Whisper,69833,22,54469,250,5,False
SKU02760,"Bakery & Biscuits",Puff - Veg,18301,2,17934,200,90,False
SKU02811,"Bakery & Biscuits",Swiss Roll,18049,10,16244,200,77,False
SKU01198,Beverages,Pepsi 750ml,28671,1,28384,500,89,False
SKU02867,"Bakery & Biscuits",Butter Cookies - Danish,1587,65,555,200,0,True
SKU02235,Personal Care,Body Wash - Dove,26871,36,17197,150,0,True
SKU01353,Beverages,Tonic Water - Schweppes,39724,34,26217,350,176,False
SKU02329,"Instant & Frozen Food",MTR Ready-to-Eat Dal Fry,34232,31,23620,1000,0,True
SKU01953,Personal Care,"Head & Shoulders Shampoo",43656,,32305,50,32,False
SKU00442,"Fruits & Vegetables",Dragon Fruit,23082,61,9001,1000,0,True
SKU02709,"Bakery & Biscuits",Pizza Base,14942,28,10758,60,32,False
SKU01335,Beverages,Bisleri Water 1L,8322,31,5742,750,54,False
SKU01471,Beverages,Nimbu Pani - Concentrate,10169,37,6406,350,0,True
SKU03280,Pet Care,Whiskas Cat Food - Chicken,141575,8,130249,400,136,False
SKU02524,"Instant & Frozen Food",Frozen Samosa,23931,26,17708,140,173,False
SKU01142,"Snacks & Munchies",Peanut Butter Cups,2418,25,1813,150,176,False
SKU02661,"Bakery & Biscuits",Treat Croissant - Chocolate,5971,35,3881,100,0,True
SKU01536,Beverages,Instant Coffee - Nescafe,55165,34,36408,350,0,True
SKU01683,"Cleaning & Household",Cling Wrap,54873,27,40057,400,19,False
SKU00057,"Fruits & Vegetables",Coriander Leaves,18882,21,14916,250,148,False
SKU02921,"Bakery & Biscuits",Focaccia Bread,11037,,8388,150,85,False
SKU02904,"Bakery & Biscuits",Croissant - Plain,25793,20,20634,40,0,True
SKU00920,"Snacks & Munchies",Cornitos Nachos,17884,8,16453,150,172,False
SKU00697,"Dairy & Bread",Flavoured Yogurt - Mango,34832,,22640,500,67,False
SKU02920,"Bakery & Biscuits",Focaccia Bread,11086,33,7427,200,91,False
SKU00396,"Fruits & Vegetables",Pineapple,17413,7,16194,1500,0,True
SKU00683,"Dairy & Bread",Flavoured Yogurt - Mango,7657,,3522,100,9,False
SKU02332,"Instant & Frozen Food",MTR Ready-to-Eat Dal Fry,33757,0,33757,50,0,True
SKU03150,Baby Care,Gripe Water - Woodward's,47873,,40213,500,197,False
SKU02641,"Bakery & Biscuits",Parle-G Biscuit,28178,,20006,150,0,True
SKU02691,"Bakery & Biscuits",Bread Roll,13467,51,6598,60,0,True
SKU02649,"Bakery & Biscuits",Tiger Glucose Biscuit,32039,,24670,150,47,False
SKU00743,"Dairy & Bread",Tofu - Firm,24444,2,23955,500,133,False
SKU01325,Beverages,Sting Energy Drink,6581,56,2895,750,5,False
SKU02656,"Bakery & Biscuits",Treat Croissant - Chocolate,9969,7,9271,100,0,True
SKU00295,"Fruits & Vegetables",Peas - Green,18302,2,17935,500,146,False
SKU01370,Beverages,Green Tea - Lipton,31594,69,9794,200,175,False
SKU00446,"Fruits & Vegetables",Sweet Potato,17339,17,14391,1500,178,False
SKU00304,"Fruits & Vegetables","Bottle Gourd (Lauki)",23039,26,17048,500,0,True
SKU01263,Beverages,Tropicana Orange 1L,21640,14,18610,200,23,False
SKU02322,"Instant & Frozen Food",MTR Ready-to-Eat Rajma,21128,60,8451,50,102,False
SKU00101,"Fruits & Vegetables",Capsicum - Green,11904,7,11070,500,190,False
SKU02951,"Bakery & Biscuits",Eclair - Chocolate,28426,-6,26151,60,154,False
SKU00407,"Fruits & Vegetables",Kiwi - Green,9515,31,6565,2000,59,False
SKU00069,"Fruits & Vegetables",Banana - Robusta,21215,16,17820,1000,178,False
SKU02756,"Bakery & Biscuits",Puff - Veg,16229,11,14443,60,144,False
SKU01901,Personal Care,Colgate MaxFresh Toothpaste,116253,4,111602,150,0,True
SKU00852,"Snacks & Munchies",Lay's Classic Salted,12682,18,10399,200,156,False
SKU03091,Baby Care,Baby Oil - Johnson's,10956,22,8545,100,0,True
SKU00010,"Fruits & Vegetables",Tomato - Hybrid,0,16,0,1500,92,False
SKU01223,Beverages,Frooti Mango 200ml,0,29,0,350,90,False
SKU03388,Pet Care,Cat Toy - Mouse,18015,34,11889,3000,0,True
SKU03007,Baby Care,Nan Pro 2,86717,27,63303,200,47,False
SKU01222,Beverages,Frooti Mango 200ml,31789,28,22888,350,94,False
SKU02873,"Bakery & Biscuits",Wafer - Chocolate,32031,9,29148,100,110,False
SKU00167,"Fruits & Vegetables",Cabbage,5545,48,2883,2000,0,True
SKU00389,"Fruits & Vegetables",Guava,12527,8,11524,2000,0,True
SKU02765,"Bakery & Biscuits",Patties - Chicken,23390,31,16139,100,92,False
SKU02819,"Bakery & Biscuits",Rusk - Premium,32978,21,26052,,52,False
SKU00231,"Fruits & Vegetables",Pomegranate,13737,20,10989,500,10,False
SKU01373,Beverages,Green Tea - Lipton,9659,30,6761,500,30,False
SKU01021,"Snacks & Munchies",Jim Jam Biscuit,24830,28,17877,90,153,False
SKU01413,Beverages,Coconut Water - Raw Pressery,57476,28,41382,1000,0,True
SKU02368,"Instant & Frozen Food",Frozen Peas - Safal,1528,22,1191,200,101,False
SKU01946,Personal Care,"Head & Shoulders Shampoo",99320,14,85415,250,158,False
SKU03349,Pet Care,Cat Shampoo,95245,23,73338,500,137,False
SKU00859,"Snacks & Munchies",Kurkure Masala Munch,9040,15,7684,400,0,True
SKU03344,Pet Care,Cat Shampoo,34807,34,22972,500,200,False
SKU03435,Pet Care,Hamster Food,119840,56,52729,200,0,True
SKU02880,"Bakery & Biscuits",Wafer - Chocolate,8241,35,5356,150,12,False
SKU01619,"Cleaning & Household",Colin Glass Cleaner,70948,15,60305,200,177,False
SKU00284,"Fruits & Vegetables",Mushroom - Button,13324,27,9726,1500,184,False
SKU01034,"Snacks & Munchies",Nutri Choice Digestive,6425,4,6168,90,145,False
SKU03172,Baby Care,Sippy Cup,173630,64,62506,400,130,False
SKU01342,Beverages,Kinley Water 500ml,42910,25,32182,200,136,False
SKU00131,"Fruits & Vegetables",Ginger,21376,4,20520,1500,121,False
SKU01241,Beverages,Maaza Mango 600ml,27376,23,21079,200,0,True
SKU00216,"Fruits & Vegetables",Sweet Corn,20708,19,16773,1000,0,True
SKU00508,"Dairy & Bread",Amul Gold Milk,43791,29,31091,1000,139,False
SKU01165,"Snacks & Munchies",Mathri,6132,30,4292,,70,False
SKU02610,"Instant & Frozen Food",Frozen Momos - Wo Momo,31160,0,31160,400,108,False
SKU03265,Pet Care,Whiskas Cat Food - Tuna,138884,34,91663,1000,47,False
SKU03081,Baby Care,Baby Shampoo - Johnson's,85182,21,67293,,134,False
SKU02212,Personal Care,Lip Balm - Nivea,87716,15,74558,150,179,False
SKU02862,"Bakery & Biscuits",Butter Cookies - Danish,9466,3,9182,200,87,False
SKU01358,Beverages,Tonic Water - Schweppes,5058,4,4855,250,136,False
SKU00068,"Fruits & Vegetables",Banana - Robusta,17166,20,13732,500,0,True
SKU02889,"Bakery & Biscuits",Biscotti,2356,26,1743,200,0,True
SKU02957,"Bakery & Biscuits",Eclair - Chocolate,13593,16,11418,100,148,False
SKU01053,"Snacks & Munchies",Good Day Butter Cookies,12783,23,9842,200,66,False
SKU01938,Personal Care,Listerine Mouthwash,106994,20,85595,75,0,True
SKU03036,Baby Care,Huggies Diapers - S,154620,14,132973,200,114,False
SKU00439,"Fruits & Vegetables",Dragon Fruit,10900,2,10682,1000,7,False
SKU02865,"Bakery & Biscuits",Butter Cookies - Danish,9158,11,8150,60,135,False
SKU01621,"Cleaning & Household",Colin Glass Cleaner,3057,25,2292,500,135,False
SKU00757,"Dairy & Bread",Skimmed Milk Powder,28560,1,28274,500,45,False
SKU00667,"Dairy & Bread",Hung Curd,30298,10,27268,100,0,True
SKU01806,"Cleaning & Household",Fabric Softener - Comfort,78652,8,72359,200,0,True
SKU01008,"Snacks & Munchies",Dark Fantasy,35663,17,29600,200,0,True
SKU03102,Baby Care,Baby Powder - Johnson's,27114,68,8676,200,170,False
SKU01773,"Cleaning & Household",Mop Refill,38634,33,25884,1000,89,False
SKU02319,"Instant & Frozen Food",MTR Ready-to-Eat Rajma,37619,15,31976,400,91,False
SKU01285,Beverages,Paper Boat Aam Panna,23140,,17123,,64,False
SKU03004,Baby Care,Nan Pro 2,145508,16,122226,300,189,False
SKU02268,Personal Care,Nail Cutter,117266,63,43388,50,121,False
SKU02561,"Instant & Frozen Food",Roti - Multigrain,11877,9,10808,500,90,False
SKU03058,Baby Care,MamyPoko Pants - L,85580,7,79589,500,53,False
SKU02494,"Instant & Frozen Food",Dosa Batter - iD,26903,6,25288,200,50,False
SKU01673,"Cleaning & Household",Aluminium Foil - 9m,29829,62,11335,400,143,False
SKU00606,"Dairy & Bread","Bread - Brown (Harvest Gold)",38349,16,32213,500,21,False
SKU00610,"Dairy & Bread","Bread - Brown (Harvest Gold)",36199,5,34389,500,149,False
SKU00907,"Snacks & Munchies",Doritos Nacho Cheese,36967,19,29943,50,106,False
SKU03100,Baby Care,Baby Oil - Johnson's,159805,31,110265,300,107,False
SKU00582,"Dairy & Bread",Amul Masti Buttermilk,11860,30,8302,100,1,False
SKU02102,Personal Care,Gillette Mach3 Razor,106074,,81676,75,116,False
SKU01515,Beverages,Glucon-D Orange,48622,30,34035,350,113,False
SKU00711,"Dairy & Bread",Cream Cheese,19985,32,13589,200,64,False
SKU01646,"Cleaning & Household",Scotch-Brite Scrub Pad,17011,0,17011,2000,98,False
SKU00463,"Fruits & Vegetables",Radish,23486,,10098,500,20,False
SKU00388,"Fruits & Vegetables",Guava,2018,3,1957,250,0,True
SKU00834,"Dairy & Bread",Milkshake - Chocolate,49103,6,46156,200,32,False
SKU02978,Baby Care,Cerelac - Rice,161999,11,144179,,174,False
SKU03396,Pet Care,Dog Toy - Ball,27288,22,21284,500,50,False
SKU01376,Beverages,Chamomile Tea - Twinings,19000,32,12919,250,112,False
SKU01055,"Snacks & Munchies",Good Day Butter Cookies,35345,2,34638,150,39,False
SKU03236,Pet Care,Pedigree Dog Food - Chicken,51930,31,35831,200,0,True
SKU02700,"Bakery & Biscuits",Garlic Bread - Frozen,28217,5,26806,100,57,False
SKU01932,Personal Care,Oral-B Toothbrush,108691,4,104343,500,0,True
SKU02183,Personal Care,Wet Wipes - Himalaya,18554,11,16513,150,0,True
SKU00052,"Fruits & Vegetables",Coriander Leaves,21389,49,10908,500,0,True
SKU02861,"Bakery & Biscuits",Butter Cookies - Danish,6246,58,2623,200,80,False
SKU02175,Personal Care,Ear Buds,106313,14,91429,200,0,True
